NACA#,Camber (%),Camber Position (x/c),Thickness (%),Re,Mach,Alpha,CL,CD,CM
naca2818,2.0,0.8,18.0,500000,0.25,4,0.7541,0.01107,-0.0797
naca2818,2.0,0.8,18.0,500000,0.25,5,0.8505,0.01212,-0.075
naca2818,2.0,0.8,18.0,500000,0.25,6,0.9447,0.01327,-0.0701
naca2818,2.0,0.8,18.0,500000,0.25,7,1.0335,0.01461,-0.0644
naca2818,2.0,0.8,18.0,500000,0.25,8,1.1143,0.01616,-0.0575
naca2818,2.0,0.8,18.0,500000,0.3,0,0.3556,0.00887,-0.0965
naca2818,2.0,0.8,18.0,500000,0.3,1,0.4589,0.00927,-0.0926
naca2818,2.0,0.8,18.0,500000,0.3,2,0.5622,0.00978,-0.0887
naca2818,2.0,0.8,18.0,500000,0.3,3,0.6613,0.01039,-0.0838
naca2818,2.0,0.8,18.0,500000,0.3,4,0.7599,0.01124,-0.0788
naca2818,2.0,0.8,18.0,500000,0.3,5,0.8585,0.01234,-0.074
naca2818,2.0,0.8,18.0,500000,0.3,6,0.9533,0.01359,-0.0686
naca2818,2.0,0.8,18.0,500000,0.3,7,1.0422,0.01506,-0.0623
naca2818,2.0,0.8,18.0,500000,0.3,8,1.1211,0.01678,-0.0546
naca3208,3.0,0.2,8.0,100000,0.1,0,0.247,0.01523,-0.0391
naca3208,3.0,0.2,8.0,100000,0.1,1,0.4476,0.01131,-0.0619
naca3208,3.0,0.2,8.0,100000,0.1,2,0.5383,0.01267,-0.0546
naca3208,3.0,0.2,8.0,100000,0.1,3,0.6345,0.01468,-0.0503
naca3208,3.0,0.2,8.0,100000,0.1,4,0.7391,0.01681,-0.0489
naca3208,3.0,0.2,8.0,100000,0.1,5,0.8454,0.01909,-0.0482
naca3208,3.0,0.2,8.0,100000,0.1,6,0.9504,0.02179,-0.0474
naca3208,3.0,0.2,8.0,100000,0.1,7,1.0533,0.02497,-0.0463
naca3208,3.0,0.2,8.0,100000,0.1,8,1.1963,0.01804,-0.0483
naca3208,3.0,0.2,8.0,100000,0.15,0,0.2798,0.01324,-0.0438
naca3208,3.0,0.2,8.0,100000,0.15,1,0.3957,0.01155,-0.0527
naca3208,3.0,0.2,8.0,100000,0.15,2,0.541,0.01277,-0.0545
naca3208,3.0,0.2,8.0,100000,0.15,3,0.6385,0.01483,-0.0504
naca3208,3.0,0.2,8.0,100000,0.15,4,0.7442,0.01696,-0.0491
naca3208,3.0,0.2,8.0,100000,0.15,5,0.8513,0.01928,-0.0483
naca3208,3.0,0.2,8.0,100000,0.15,6,0.9569,0.02206,-0.0474
naca3208,3.0,0.2,8.0,100000,0.15,7,1.0593,0.02537,-0.0461
naca3208,3.0,0.2,8.0,100000,0.15,8,1.2098,0.0173,-0.0478
naca3208,3.0,0.2,8.0,100000,0.2,0,0.2777,0.01116,-0.0453
naca3208,3.0,0.2,8.0,100000,0.2,1,0.4196,0.01177,-0.0493
naca3208,3.0,0.2,8.0,100000,0.2,2,0.5448,0.01294,-0.0543
naca3208,3.0,0.2,8.0,100000,0.2,3,0.6442,0.01504,-0.0506
naca3208,3.0,0.2,8.0,100000,0.2,4,0.7514,0.01718,-0.0493
naca3208,3.0,0.2,8.0,100000,0.2,5,0.8599,0.01958,-0.0485
naca3208,3.0,0.2,8.0,100000,0.2,6,0.9663,0.02247,-0.0474
naca3208,3.0,0.2,8.0,100000,0.2,7,2.0231,0.00377,-0.4068
naca3208,3.0,0.2,8.0,100000,0.2,8,1.2142,0.01904,-0.0472
naca3208,3.0,0.2,8.0,100000,0.25,0,0.2399,0.01534,-0.0371
naca3208,3.0,0.2,8.0,100000,0.25,1,0.4185,0.01182,-0.0487
naca3208,3.0,0.2,8.0,100000,0.25,2,0.5498,0.01317,-0.0542
naca3208,3.0,0.2,8.0,100000,0.25,3,0.652,0.01531,-0.0509
naca3208,3.0,0.2,8.0,100000,0.25,4,0.7612,0.0175,-0.0496
naca3208,3.0,0.2,8.0,100000,0.25,5,0.8716,0.02002,-0.0487
naca3208,3.0,0.2,8.0,100000,0.25,6,0.9789,0.02301,-0.0475
naca3208,3.0,0.2,8.0,100000,0.25,7,1.8082,0.00623,-0.3554
naca3208,3.0,0.2,8.0,100000,0.25,8,1.7331,0.01614,-0.2168
naca3208,3.0,0.2,8.0,100000,0.3,0,0.2976,0.01484,-0.0462
naca3208,3.0,0.2,8.0,100000,0.3,1,0.4484,0.01179,-0.0569
naca3208,3.0,0.2,8.0,100000,0.3,2,0.5565,0.01348,-0.0542
naca3208,3.0,0.2,8.0,100000,0.3,3,0.6621,0.01566,-0.0513
naca3208,3.0,0.2,8.0,100000,0.3,4,0.7735,0.01791,-0.05
naca3208,3.0,0.2,8.0,100000,0.3,5,0.8852,0.02054,-0.0489
naca3208,3.0,0.2,8.0,100000,0.3,6,0.9954,0.02377,-0.0475
naca3208,3.0,0.2,8.0,100000,0.3,7,1.1388,0.02058,-0.0467
naca3208,3.0,0.2,8.0,100000,0.3,8,2.0832,0.00696,-0.3999
naca3208,3.0,0.2,8.0,200000,0.1,0,0.3194,0.01055,-0.0557
naca3208,3.0,0.2,8.0,200000,0.1,1,0.4346,0.00886,-0.0546
naca3208,3.0,0.2,8.0,200000,0.1,2,0.5308,0.00981,-0.0518
naca3208,3.0,0.2,8.0,200000,0.1,3,0.6295,0.0115,-0.0494
naca3208,3.0,0.2,8.0,200000,0.1,4,0.7346,0.01287,-0.0483
naca3208,3.0,0.2,8.0,200000,0.1,5,0.8413,0.01434,-0.0475
naca3208,3.0,0.2,8.0,200000,0.1,6,0.948,0.01596,-0.0468
naca3208,3.0,0.2,8.0,200000,0.1,7,1.0508,0.01736,-0.0455
naca3208,3.0,0.2,8.0,200000,0.1,8,1.1459,0.01784,-0.043
naca3208,3.0,0.2,8.0,200000,0.15,0,0.3306,0.01015,-0.0589
naca3208,3.0,0.2,8.0,200000,0.15,1,0.4385,0.00855,-0.0562
naca3208,3.0,0.2,8.0,200000,0.15,2,0.5334,0.00993,-0.0518
naca3208,3.0,0.2,8.0,200000,0.15,3,0.6337,0.01158,-0.0496
naca3208,3.0,0.2,8.0,200000,0.15,4,0.7396,0.013,-0.0484
naca3208,3.0,0.2,8.0,200000,0.15,5,0.8473,0.01446,-0.0476
naca3208,3.0,0.2,8.0,200000,0.15,6,0.9551,0.01613,-0.0469
naca3208,3.0,0.2,8.0,200000,0.15,7,1.0585,0.01752,-0.0454
naca3208,3.0,0.2,8.0,200000,0.15,8,1.3162,0.01095,-0.0968
naca3208,3.0,0.2,8.0,200000,0.2,0,0.3266,0.01059,-0.0564
naca3208,3.0,0.2,8.0,200000,0.2,1,0.4379,0.00949,-0.0543
naca3208,3.0,0.2,8.0,200000,0.2,2,0.5373,0.01011,-0.0519
naca3208,3.0,0.2,8.0,200000,0.2,3,0.6395,0.01171,-0.0498
naca3208,3.0,0.2,8.0,200000,0.2,4,0.7468,0.01319,-0.0486
naca3208,3.0,0.2,8.0,200000,0.2,5,0.8559,0.01464,-0.0477
naca3208,3.0,0.2,8.0,200000,0.2,6,0.9653,0.01641,-0.0469
naca3208,3.0,0.2,8.0,200000,0.2,7,1.417,0.0069,-0.1879
naca3208,3.0,0.2,8.0,200000,0.2,8,1.174,0.0188,-0.0439
naca3208,3.0,0.2,8.0,200000,0.25,0,0.3398,0.01039,-0.0613
naca3208,3.0,0.2,8.0,200000,0.25,1,0.4288,0.00926,-0.0517
naca3208,3.0,0.2,8.0,200000,0.25,2,0.5427,0.01033,-0.0521
naca3208,3.0,0.2,8.0,200000,0.25,3,0.647,0.01193,-0.05
naca3208,3.0,0.2,8.0,200000,0.25,4,0.7565,0.01335,-0.0489
naca3208,3.0,0.2,8.0,200000,0.25,5,0.8675,0.0149,-0.0479
naca3208,3.0,0.2,8.0,200000,0.25,6,0.9788,0.01681,-0.0469
naca3208,3.0,0.2,8.0,200000,0.25,7,1.1342,0.01257,-0.0551
naca3208,3.0,0.2,8.0,200000,0.25,8,1.4051,0.01649,-0.1014
naca3208,3.0,0.2,8.0,200000,0.3,0,0.3362,0.01073,-0.0606
naca3208,3.0,0.2,8.0,200000,0.3,1,0.4433,0.00976,-0.0542
naca3208,3.0,0.2,8.0,200000,0.3,2,0.5498,0.01059,-0.0524
naca3208,3.0,0.2,8.0,200000,0.3,3,0.6573,0.01212,-0.0504
naca3208,3.0,0.2,8.0,200000,0.3,4,0.7689,0.01359,-0.0492
naca3208,3.0,0.2,8.0,200000,0.3,5,0.8822,0.01529,-0.0481
naca3208,3.0,0.2,8.0,200000,0.3,6,0.9955,0.01718,-0.0468
naca3208,3.0,0.2,8.0,200000,0.3,7,1.1434,0.01236,-0.0545
naca3208,3.0,0.2,8.0,200000,0.3,8,1.2001,0.01891,-0.0409
naca3208,3.0,0.2,8.0,300000,0.1,0,0.3115,0.01043,-0.0544
naca3208,3.0,0.2,8.0,300000,0.1,1,0.4288,0.00746,-0.054
naca3208,3.0,0.2,8.0,300000,0.1,2,0.5278,0.00887,-0.0515
naca3208,3.0,0.2,8.0,300000,0.1,3,0.6304,0.01017,-0.0499
naca3208,3.0,0.2,8.0,300000,0.1,4,0.7361,0.01126,-0.0489
naca3208,3.0,0.2,8.0,300000,0.1,5,0.8428,0.01236,-0.0481
naca3208,3.0,0.2,8.0,300000,0.1,6,0.9492,0.01362,-0.0473
naca3208,3.0,0.2,8.0,300000,0.1,7,1.0519,0.01445,-0.046
naca3208,3.0,0.2,8.0,300000,0.1,8,1.1599,0.01425,-0.0471
naca3208,3.0,0.2,8.0,300000,0.15,0,0.3134,0.01067,-0.0543
naca3208,3.0,0.2,8.0,300000,0.15,1,0.4313,0.00802,-0.0543
naca3208,3.0,0.2,8.0,300000,0.15,2,0.5307,0.00897,-0.0516
naca3208,3.0,0.2,8.0,300000,0.15,3,0.6347,0.01022,-0.0501
naca3208,3.0,0.2,8.0,300000,0.15,4,0.7413,0.01133,-0.0491
naca3208,3.0,0.2,8.0,300000,0.15,5,0.8488,0.01246,-0.0482
naca3208,3.0,0.2,8.0,300000,0.15,6,0.9562,0.01374,-0.0473
naca3208,3.0,0.2,8.0,300000,0.15,7,1.0595,0.01466,-0.0459
naca3208,3.0,0.2,8.0,300000,0.15,8,1.163,0.01455,-0.0458
naca3208,3.0,0.2,8.0,300000,0.2,0,0.3202,0.00963,-0.0564
naca3208,3.0,0.2,8.0,300000,0.2,1,0.4356,0.00768,-0.0547
naca3208,3.0,0.2,8.0,300000,0.2,2,0.5351,0.00911,-0.0518
naca3208,3.0,0.2,8.0,300000,0.2,3,0.6406,0.01032,-0.0503
naca3208,3.0,0.2,8.0,300000,0.2,4,0.7486,0.01143,-0.0492
naca3208,3.0,0.2,8.0,300000,0.2,5,0.8574,0.01259,-0.0483
naca3208,3.0,0.2,8.0,300000,0.2,6,0.9662,0.01392,-0.0473
naca3208,3.0,0.2,8.0,300000,0.2,7,1.4287,0.00741,-0.1773
naca3208,3.0,0.2,8.0,300000,0.2,8,1.175,0.01514,-0.0442
naca3208,3.0,0.2,8.0,300000,0.25,0,0.3223,0.01078,-0.0556
naca3208,3.0,0.2,8.0,300000,0.25,1,0.4401,0.00782,-0.055
naca3208,3.0,0.2,8.0,300000,0.25,2,0.5411,0.00928,-0.0521
naca3208,3.0,0.2,8.0,300000,0.25,3,0.6484,0.01047,-0.0506
naca3208,3.0,0.2,8.0,300000,0.25,4,0.7582,0.01157,-0.0495
naca3208,3.0,0.2,8.0,300000,0.25,5,0.8688,0.01279,-0.0483
naca3208,3.0,0.2,8.0,300000,0.25,6,0.9796,0.0142,-0.0472
naca3208,3.0,0.2,8.0,300000,0.25,7,1.0859,0.01498,-0.0452
naca3208,3.0,0.2,8.0,300000,0.25,8,1.1822,0.0167,-0.0421
naca3208,3.0,0.2,8.0,300000,0.3,0,0.3282,0.01068,-0.0562
naca3208,3.0,0.2,8.0,300000,0.3,1,0.4456,0.00801,-0.0553
naca3208,3.0,0.2,8.0,300000,0.3,2,0.5488,0.00948,-0.0525
naca3208,3.0,0.2,8.0,300000,0.3,3,0.6583,0.01067,-0.051
naca3208,3.0,0.2,8.0,300000,0.3,4,0.7704,0.01178,-0.0497
naca3208,3.0,0.2,8.0,300000,0.3,5,0.8832,0.01311,-0.0485
naca3208,3.0,0.2,8.0,300000,0.3,6,0.9967,0.01467,-0.0471
naca3208,3.0,0.2,8.0,300000,0.3,7,1.1049,0.01526,-0.0446
naca3208,3.0,0.2,8.0,300000,0.3,8,1.1939,0.01819,-0.04
naca3208,3.0,0.2,8.0,400000,0.1,0,0.3201,0.00903,-0.0555
naca3208,3.0,0.2,8.0,400000,0.1,1,0.4268,0.00703,-0.0538
naca3208,3.0,0.2,8.0,400000,0.1,2,0.5272,0.00831,-0.0517
naca3208,3.0,0.2,8.0,400000,0.1,3,0.6322,0.00934,-0.0505
naca3208,3.0,0.2,8.0,400000,0.1,4,0.739,0.01022,-0.0496
naca3208,3.0,0.2,8.0,400000,0.1,5,0.8457,0.01116,-0.0488
naca3208,3.0,0.2,8.0,400000,0.1,6,0.9759,0.01178,-0.0539
naca3208,3.0,0.2,8.0,400000,0.1,7,1.0564,0.01296,-0.047
naca3208,3.0,0.2,8.0,400000,0.1,8,1.1609,0.01378,-0.047
naca3208,3.0,0.2,8.0,400000,0.15,0,0.3202,0.00962,-0.0552
naca3208,3.0,0.2,8.0,400000,0.15,1,0.4292,0.0071,-0.054
naca3208,3.0,0.2,8.0,400000,0.15,2,0.5303,0.0084,-0.0518
naca3208,3.0,0.2,8.0,400000,0.15,3,0.6362,0.00942,-0.0506
naca3208,3.0,0.2,8.0,400000,0.15,4,0.7441,0.01028,-0.0498
naca3208,3.0,0.2,8.0,400000,0.15,5,0.8517,0.01125,-0.0489
naca3208,3.0,0.2,8.0,400000,0.15,6,0.959,0.01233,-0.048
naca3208,3.0,0.2,8.0,400000,0.15,7,1.0644,0.01305,-0.0469
naca3208,3.0,0.2,8.0,400000,0.15,8,1.1663,0.01421,-0.0454
naca3208,3.0,0.2,8.0,400000,0.2,0,0.3263,0.00992,-0.0562
naca3208,3.0,0.2,8.0,400000,0.2,1,0.4327,0.0072,-0.0542
naca3208,3.0,0.2,8.0,400000,0.2,2,0.5351,0.0085,-0.0521
naca3208,3.0,0.2,8.0,400000,0.2,3,0.6424,0.0095,-0.0509
naca3208,3.0,0.2,8.0,400000,0.2,4,0.7513,0.01039,-0.0499
naca3208,3.0,0.2,8.0,400000,0.2,5,0.8602,0.01139,-0.0489
naca3208,3.0,0.2,8.0,400000,0.2,6,0.969,0.0125,-0.0479
naca3208,3.0,0.2,8.0,400000,0.2,7,1.0762,0.01315,-0.0466
naca3208,3.0,0.2,8.0,400000,0.2,8,1.1714,0.01542,-0.0442
naca3208,3.0,0.2,8.0,400000,0.25,0,0.3301,0.0089,-0.0563
naca3208,3.0,0.2,8.0,400000,0.25,1,0.4372,0.00736,-0.0546
naca3208,3.0,0.2,8.0,400000,0.25,2,0.5414,0.00864,-0.0525
naca3208,3.0,0.2,8.0,400000,0.25,3,0.6505,0.00959,-0.0512
naca3208,3.0,0.2,8.0,400000,0.25,4,0.7608,0.01055,-0.0501
naca3208,3.0,0.2,8.0,400000,0.25,5,0.8713,0.0116,-0.049
naca3208,3.0,0.2,8.0,400000,0.25,6,0.9822,0.01276,-0.0478
naca3208,3.0,0.2,8.0,400000,0.25,7,1.0916,0.01331,-0.0463
naca3208,3.0,0.2,8.0,400000,0.25,8,1.1817,0.01652,-0.0427
naca3208,3.0,0.2,8.0,400000,0.3,0,0.335,0.00982,-0.0573
naca3208,3.0,0.2,8.0,400000,0.3,1,0.4429,0.00755,-0.055
naca3208,3.0,0.2,8.0,400000,0.3,2,0.5494,0.0088,-0.0529
naca3208,3.0,0.2,8.0,400000,0.3,3,0.6607,0.00974,-0.0516
naca3208,3.0,0.2,8.0,400000,0.3,4,0.7727,0.01078,-0.0503
naca3208,3.0,0.2,8.0,400000,0.3,5,0.8857,0.01187,-0.0491
naca3208,3.0,0.2,8.0,400000,0.3,6,0.9755,0.01327,-0.0424
naca3208,3.0,0.2,8.0,400000,0.3,7,2.0187,0.00365,-0.4133
naca3208,3.0,0.2,8.0,400000,0.3,8,1.1989,0.01733,-0.0411
naca3208,3.0,0.2,8.0,500000,0.1,0,0.3214,0.00878,-0.0559
naca3208,3.0,0.2,8.0,500000,0.1,1,0.425,0.00674,-0.0536
naca3208,3.0,0.2,8.0,500000,0.1,2,0.5274,0.00791,-0.0519
naca3208,3.0,0.2,8.0,500000,0.1,3,0.6336,0.00879,-0.0509
naca3208,3.0,0.2,8.0,500000,0.1,4,0.7413,0.00953,-0.0502
naca3208,3.0,0.2,8.0,500000,0.1,5,0.8485,0.01037,-0.0494
naca3208,3.0,0.2,8.0,500000,0.1,6,0.9551,0.0113,-0.0487
naca3208,3.0,0.2,8.0,500000,0.1,7,1.0618,0.01185,-0.048
naca3208,3.0,0.2,8.0,500000,0.1,8,1.1593,0.01368,-0.0465
naca3208,3.0,0.2,8.0,500000,0.15,0,0.3201,0.0088,-0.0551
naca3208,3.0,0.2,8.0,500000,0.15,1,0.4291,0.00664,-0.054
naca3208,3.0,0.2,8.0,500000,0.15,2,0.5307,0.00799,-0.0521
naca3208,3.0,0.2,8.0,500000,0.15,3,0.638,0.00884,-0.0511
naca3208,3.0,0.2,8.0,500000,0.15,4,0.7465,0.00959,-0.0503
naca3208,3.0,0.2,8.0,500000,0.15,5,0.8546,0.01044,-0.0495
naca3208,3.0,0.2,8.0,500000,0.15,6,0.9622,0.01138,-0.0486
naca3208,3.0,0.2,8.0,500000,0.15,7,1.0697,0.01197,-0.0478
naca3208,3.0,0.2,8.0,500000,0.15,8,1.1637,0.01444,-0.0456
naca3208,3.0,0.2,8.0,500000,0.2,0,0.3215,0.00865,-0.055
naca3208,3.0,0.2,8.0,500000,0.2,1,0.4324,0.00678,-0.0543
naca3208,3.0,0.2,8.0,500000,0.2,2,0.5356,0.00806,-0.0524
naca3208,3.0,0.2,8.0,500000,0.2,3,0.6442,0.00889,-0.0514
naca3208,3.0,0.2,8.0,500000,0.2,4,0.7539,0.00967,-0.0505
naca3208,3.0,0.2,8.0,500000,0.2,5,0.8633,0.01054,-0.0496
naca3208,3.0,0.2,8.0,500000,0.2,6,0.9723,0.0115,-0.0486
naca3208,3.0,0.2,8.0,500000,0.2,7,1.081,0.01214,-0.0476
naca3208,3.0,0.2,8.0,500000,0.2,8,1.1722,0.0152,-0.0446
naca3208,3.0,0.2,8.0,500000,0.25,0,0.3253,0.00906,-0.0556
naca3208,3.0,0.2,8.0,500000,0.25,1,0.4358,0.00706,-0.0545
naca3208,3.0,0.2,8.0,500000,0.25,2,0.542,0.00819,-0.0528
naca3208,3.0,0.2,8.0,500000,0.25,3,0.6525,0.00898,-0.0517
naca3208,3.0,0.2,8.0,500000,0.25,4,0.7635,0.0098,-0.0507
naca3208,3.0,0.2,8.0,500000,0.25,5,0.8747,0.01069,-0.0497
naca3208,3.0,0.2,8.0,500000,0.25,6,0.9857,0.01167,-0.0485
naca3208,3.0,0.2,8.0,500000,0.25,7,1.1194,0.01051,-0.0523
naca3208,3.0,0.2,8.0,500000,0.25,8,1.1857,0.0159,-0.0435
naca3208,3.0,0.2,8.0,500000,0.3,0,0.3293,0.00909,-0.0561
naca3208,3.0,0.2,8.0,500000,0.3,1,0.4418,0.00724,-0.055
naca3208,3.0,0.2,8.0,500000,0.3,2,0.5505,0.0083,-0.0533
naca3208,3.0,0.2,8.0,500000,0.3,3,0.6628,0.00912,-0.0521
naca3208,3.0,0.2,8.0,500000,0.3,4,0.7757,0.00999,-0.051
naca3208,3.0,0.2,8.0,500000,0.3,5,0.8892,0.01091,-0.0497
naca3208,3.0,0.2,8.0,500000,0.3,6,1.0024,0.01196,-0.0483
naca3208,3.0,0.2,8.0,500000,0.3,7,1.1158,0.01252,-0.0467
naca3208,3.0,0.2,8.0,500000,0.3,8,1.2045,0.01654,-0.0421
naca3210,3.0,0.2,10.0,100000,0.1,0,0.3623,0.0153,-0.0623
naca3210,3.0,0.2,10.0,100000,0.1,1,0.4683,0.01264,-0.0631
naca3210,3.0,0.2,10.0,100000,0.1,2,0.5469,0.01375,-0.0544
naca3210,3.0,0.2,10.0,100000,0.1,3,0.643,0.01569,-0.0507
naca3210,3.0,0.2,10.0,100000,0.1,4,0.7462,0.01771,-0.0491
naca3210,3.0,0.2,10.0,100000,0.1,5,0.851,0.01997,-0.0481
naca3210,3.0,0.2,10.0,100000,0.1,6,0.955,0.02256,-0.0472
naca3210,3.0,0.2,10.0,100000,0.1,7,1.0541,0.02576,-0.0458
naca3210,3.0,0.2,10.0,100000,0.1,8,1.149,0.0293,-0.0439
naca3210,3.0,0.2,10.0,100000,0.15,0,0.3523,0.01701,-0.0567
naca3210,3.0,0.2,10.0,100000,0.15,1,0.4291,0.01215,-0.053
naca3210,3.0,0.2,10.0,100000,0.15,2,0.5496,0.01391,-0.0544
naca3210,3.0,0.2,10.0,100000,0.15,3,0.6471,0.01584,-0.0508
naca3210,3.0,0.2,10.0,100000,0.15,4,0.7512,0.01788,-0.0493
naca3210,3.0,0.2,10.0,100000,0.15,5,0.8568,0.02019,-0.0482
naca3210,3.0,0.2,10.0,100000,0.15,6,0.9621,0.02289,-0.0473
naca3210,3.0,0.2,10.0,100000,0.15,7,1.0602,0.02618,-0.0456
naca3210,3.0,0.2,10.0,100000,0.15,8,1.157,0.0298,-0.0436
naca3210,3.0,0.2,10.0,100000,0.2,0,0.4004,0.01717,-0.0683
naca3210,3.0,0.2,10.0,100000,0.2,1,0.4366,0.01247,-0.0528
naca3210,3.0,0.2,10.0,100000,0.2,2,0.5538,0.01411,-0.0544
naca3210,3.0,0.2,10.0,100000,0.2,3,0.653,0.01606,-0.051
naca3210,3.0,0.2,10.0,100000,0.2,4,0.7586,0.01814,-0.0494
naca3210,3.0,0.2,10.0,100000,0.2,5,0.8651,0.02052,-0.0483
naca3210,3.0,0.2,10.0,100000,0.2,6,0.9705,0.02336,-0.0471
naca3210,3.0,0.2,10.0,100000,0.2,7,1.0693,0.02679,-0.0452
naca3210,3.0,0.2,10.0,100000,0.2,8,1.1664,0.03069,-0.0431
naca3210,3.0,0.2,10.0,100000,0.25,0,0.3918,0.02114,-0.1129
naca3210,3.0,0.2,10.0,100000,0.25,1,0.4958,0.00849,-0.0971
naca3210,3.0,0.2,10.0,100000,0.25,2,0.6034,0.01386,-0.0629
naca3210,3.0,0.2,10.0,100000,0.25,3,0.6609,0.01636,-0.0512
naca3210,3.0,0.2,10.0,100000,0.25,4,0.7688,0.01853,-0.0497
naca3210,3.0,0.2,10.0,100000,0.25,5,0.8764,0.02097,-0.0484
naca3210,3.0,0.2,10.0,100000,0.25,6,0.9812,0.024,-0.0469
naca3210,3.0,0.2,10.0,100000,0.25,7,1.0817,0.0276,-0.0448
naca3210,3.0,0.2,10.0,100000,0.25,8,1.1721,0.03211,-0.0416
naca3210,3.0,0.2,10.0,100000,0.3,0,0.3456,0.0187,-0.0554
naca3210,3.0,0.2,10.0,100000,0.3,1,0.4641,0.013,-0.0578
naca3210,3.0,0.2,10.0,100000,0.3,2,0.5664,0.01469,-0.0545
naca3210,3.0,0.2,10.0,100000,0.3,3,0.671,0.01672,-0.0516
naca3210,3.0,0.2,10.0,100000,0.3,4,0.7804,0.01897,-0.05
naca3210,3.0,0.2,10.0,100000,0.3,5,0.8905,0.0216,-0.0486
naca3210,3.0,0.2,10.0,100000,0.3,6,0.9951,0.02482,-0.0466
naca3210,3.0,0.2,10.0,100000,0.3,7,1.0981,0.0287,-0.0444
naca3210,3.0,0.2,10.0,100000,0.3,8,1.1814,0.03381,-0.0401
naca3210,3.0,0.2,10.0,200000,0.1,0,0.3148,0.01047,-0.0539
naca3210,3.0,0.2,10.0,200000,0.1,1,0.4505,0.00934,-0.0573
naca3210,3.0,0.2,10.0,200000,0.1,2,0.5412,0.0106,-0.0527
naca3210,3.0,0.2,10.0,200000,0.1,3,0.6375,0.0121,-0.0497
naca3210,3.0,0.2,10.0,200000,0.1,4,0.7405,0.01344,-0.0482
naca3210,3.0,0.2,10.0,200000,0.1,5,0.8458,0.01487,-0.0471
naca3210,3.0,0.2,10.0,200000,0.1,6,0.9521,0.01655,-0.0464
naca3210,3.0,0.2,10.0,200000,0.1,7,1.0575,0.01838,-0.0456
naca3210,3.0,0.2,10.0,200000,0.1,8,1.1576,0.01998,-0.044
naca3210,3.0,0.2,10.0,200000,0.15,0,0.2858,0.0104,-0.0466
naca3210,3.0,0.2,10.0,200000,0.15,1,0.4527,0.00941,-0.0574
naca3210,3.0,0.2,10.0,200000,0.15,2,0.5438,0.01073,-0.0527
naca3210,3.0,0.2,10.0,200000,0.15,3,0.6417,0.01219,-0.0499
naca3210,3.0,0.2,10.0,200000,0.15,4,0.7455,0.01355,-0.0482
naca3210,3.0,0.2,10.0,200000,0.15,5,0.8518,0.01506,-0.0472
naca3210,3.0,0.2,10.0,200000,0.15,6,0.9589,0.01673,-0.0463
naca3210,3.0,0.2,10.0,200000,0.15,7,1.065,0.01856,-0.0454
naca3210,3.0,0.2,10.0,200000,0.15,8,1.1659,0.0202,-0.0436
naca3210,3.0,0.2,10.0,200000,0.2,0,0.2689,0.00971,-0.0418
naca3210,3.0,0.2,10.0,200000,0.2,1,0.4563,0.00952,-0.0575
naca3210,3.0,0.2,10.0,200000,0.2,2,0.548,0.01089,-0.0528
naca3210,3.0,0.2,10.0,200000,0.2,3,0.6475,0.01234,-0.05
naca3210,3.0,0.2,10.0,200000,0.2,4,0.7527,0.01372,-0.0484
naca3210,3.0,0.2,10.0,200000,0.2,5,0.8605,0.01528,-0.0472
naca3210,3.0,0.2,10.0,200000,0.2,6,0.9686,0.01694,-0.0462
naca3210,3.0,0.2,10.0,200000,0.2,7,1.0758,0.01886,-0.0451
naca3210,3.0,0.2,10.0,200000,0.2,8,1.1782,0.02053,-0.0431
naca3210,3.0,0.2,10.0,200000,0.25,0,0.3091,0.01093,-0.0502
naca3210,3.0,0.2,10.0,200000,0.25,1,0.4609,0.00967,-0.0577
naca3210,3.0,0.2,10.0,200000,0.25,2,0.5536,0.01111,-0.0529
naca3210,3.0,0.2,10.0,200000,0.25,3,0.655,0.01259,-0.0502
naca3210,3.0,0.2,10.0,200000,0.25,4,0.7622,0.01399,-0.0485
naca3210,3.0,0.2,10.0,200000,0.25,5,0.8718,0.01551,-0.0473
naca3210,3.0,0.2,10.0,200000,0.25,6,0.9816,0.01726,-0.0461
naca3210,3.0,0.2,10.0,200000,0.25,7,1.0902,0.01929,-0.0447
naca3210,3.0,0.2,10.0,200000,0.25,8,1.1954,0.02116,-0.0426
naca3210,3.0,0.2,10.0,200000,0.3,0,0.3237,0.01103,-0.0535
naca3210,3.0,0.2,10.0,200000,0.3,1,0.4665,0.00988,-0.0579
naca3210,3.0,0.2,10.0,200000,0.3,2,0.561,0.01137,-0.0531
naca3210,3.0,0.2,10.0,200000,0.3,3,0.6652,0.01279,-0.0505
naca3210,3.0,0.2,10.0,200000,0.3,4,0.7746,0.01426,-0.0487
naca3210,3.0,0.2,10.0,200000,0.3,5,0.8863,0.01584,-0.0473
naca3210,3.0,0.2,10.0,200000,0.3,6,0.9983,0.01771,-0.0459
naca3210,3.0,0.2,10.0,200000,0.3,7,1.1087,0.01987,-0.0441
naca3210,3.0,0.2,10.0,200000,0.3,8,1.2127,0.02174,-0.0411
naca3210,3.0,0.2,10.0,300000,0.1,0,0.3081,0.01012,-0.0509
naca3210,3.0,0.2,10.0,300000,0.1,1,0.4436,0.00851,-0.0558
naca3210,3.0,0.2,10.0,300000,0.1,2,0.54,0.00946,-0.0528
naca3210,3.0,0.2,10.0,300000,0.1,3,0.6388,0.01064,-0.0503
